Wall time,Step,Value
1629354249.463502,329,1088.0
1629354579.899812,330,1117.0
1629354955.8064,331,1099.0
1629355279.6031885,332,1096.0
1629355646.45004,333,1109.0
1629356019.6286952,334,1112.0
1629356390.7276585,335,1078.0
1629356755.9411385,336,1083.0
1629357136.5748143,337,1111.0
1629357520.0871806,338,1094.0
1629357893.0058496,339,1119.0
1629358272.6518638,340,1099.0
1629358613.1881526,341,1075.0
1629358994.4002078,342,1102.0
1629359361.4012432,343,1122.0
1629359701.1063244,344,1079.0
1629360023.5829053,345,1106.0
1629360398.2179642,346,1117.0
1629360746.7149384,347,1101.0
1629361107.6597712,348,1089.0
1629361464.2587528,349,1095.0
1629361825.625357,350,1103.0
1629362203.5727458,351,1068.0
1629362580.8867774,352,1140.0
1629362958.7859104,353,1080.0
1629363328.2950902,354,1100.0
1629363690.8582551,355,1092.0
1629364073.0964222,356,1123.0
1629364420.2799466,357,1114.0
1629364777.4223483,358,1085.0
1629365148.5660312,359,1095.0
1629365487.8880816,360,1085.0
1629365831.6602511,361,1107.0
1629366190.6568923,362,1098.0
1629366529.1866693,363,1103.0
1629366910.2073605,364,1116.0
1629367290.687242,365,1093.0
1629367656.1242416,366,1084.0
1629368054.409301,367,1095.0
1629368423.1169076,368,1118.0
1629368803.6323764,369,1104.0
1629369201.8670983,370,1086.0
1629369576.8663237,371,1114.0
1629369956.4021842,372,1081.0
1629370329.460494,373,1104.0
1629370696.6169984,374,1093.0
1629371076.693782,375,1128.0
1629371449.2514832,376,1063.0
1629371797.7338302,377,1120.0
1629372160.3894815,378,1091.0
1629372525.6850336,379,1072.0
1629372918.3349717,380,1127.0
1629373294.971701,381,1088.0
1629373662.9330103,382,1136.0
1629374020.264559,383,1099.0
1629374391.1140978,384,1074.0
1629374798.630638,385,1089.0
1629375152.3375423,386,1136.0
1629375545.358807,387,1090.0
1629375896.222489,388,1089.0
1629376243.0167537,389,1072.0
1629376634.8678257,390,1115.0
1629377010.1651423,391,1145.0
1629377382.3105288,392,1069.0
1629377739.0874488,393,1100.0
1629378089.2138062,394,1090.0
1629378446.3377218,395,1122.0
1629378823.3365858,396,1079.0
1629379209.2067008,397,1117.0
1629379573.106845,398,1087.0
1629379951.0473418,399,1106.0
1629380312.8030505,400,1092.0
1629380680.9669576,401,1110.0
1629381054.190131,402,1089.0
1629381434.5662832,403,1111.0
1629381816.106849,404,1085.0
1629382206.402954,405,1089.0
1629382551.025267,406,1116.0
1629382916.9906948,407,1102.0
1629383270.5100012,408,1094.0
1629383639.8735552,409,1111.0
1629383967.7081656,410,1094.0
1629384318.9546483,411,1088.0
1629384680.5275085,412,1094.0
1629385057.911564,413,1111.0
1629385400.8279595,414,1076.0
1629385756.650919,415,1126.0
1629386151.1024725,416,1108.0
1629386505.759276,417,1085.0
1629386886.5591693,418,1096.0
1629387249.9911819,419,1115.0
1629387657.1172621,420,1090.0
1629388069.4335148,421,1112.0
1629388455.38887,422,1088.0
1629388874.0186203,423,1095.0
1629389279.064935,424,1117.0
1629389701.087382,425,1096.0
1629390119.3237476,426,1079.0
1629390533.443621,427,1135.0
1629390939.5377321,428,1096.0
1629391357.1216745,429,1122.0
1629391760.4686704,430,1037.0
1629392209.125302,431,1126.0
1629392648.8991344,432,1091.0
1629393086.7944722,433,1091.0
1629393511.7723544,434,1114.0
1629393939.6708887,435,1083.0
1629394348.7829084,436,1094.0
1629394765.0782664,437,1109.0
1629395186.8237612,438,1104.0
1629395616.4947107,439,1106.0
1629396033.5523903,440,1100.0
1629396440.07199,441,1100.0
1629396878.5433502,442,1087.0
1629397306.9018996,443,1107.0
1629397747.2889147,444,1116.0
1629398173.73449,445,1084.0
1629398609.7377062,446,1122.0
1629399024.4469256,447,1084.0
1629399463.8248072,448,1077.0
1629399886.347878,449,1127.0
1629400337.0311933,450,1097.0
1629400759.939856,451,1071.0
1629401172.6964147,452,1091.0
1629401582.8804498,453,1136.0
1629402034.2311835,454,1077.0
1629402463.5139942,455,1107.0
1629402917.8651516,456,1113.0
1629403370.367193,457,1081.0
1629403811.5917504,458,1102.0
1629404238.3011785,459,1098.0
1629404654.1449172,460,1112.0
1629405063.2214308,461,1110.0
1629405480.810587,462,1091.0
1629405907.1355696,463,1100.0
1629406320.2514763,464,1122.0
1629406740.8628006,465,1090.0
1629407156.8270009,466,1122.0
1629407574.2339294,467,1053.0
1629408008.2283967,468,1087.0
1629408425.4183702,469,1113.0
1629408851.2487562,470,1141.0
1629409271.5207324,471,1077.0
1629409655.5033314,472,1112.0
1629410082.8596976,473,1096.0
1629410501.8695788,474,1074.0
1629410920.794156,475,1119.0
1629411311.3728151,476,1094.0
1629411741.5312734,477,1078.0
1629412144.2645824,478,1111.0
1629412560.5580378,479,1118.0
1629412944.6207428,480,1084.0
1629413369.5783062,481,1093.0
1629413809.6815727,482,1126.0
1629414206.2402627,483,1070.0
1629414633.0115883,484,1106.0
1629415054.1539333,485,1105.0
1629415479.6914616,486,1073.0
1629415901.6048226,487,1155.0
1629416312.8294308,488,1083.0
1629416687.4829462,489,1099.0
1629417109.207548,490,1092.0
1629417528.8009,491,1109.0
1629417946.5649107,492,1095.0
1629418364.0316155,493,1068.0
1629418784.5756013,494,1129.0
1629419202.4433792,495,1099.0
1629419626.1570337,496,1071.0
1629420049.6759562,497,1120.0
1629420471.5342915,498,1103.0
1629420902.295122,499,1105.0
1629421299.159747,500,1075.0
1629421721.0910344,501,1114.0
1629422142.8852112,502,1124.0
1629422566.2194183,503,1092.0
1629422984.6244698,504,1084.0
1629423437.531198,505,1105.0
1629423845.4975538,506,1094.0
1629424248.271544,507,1077.0
1629424693.3928394,508,1142.0
1629425115.5737317,509,1072.0
1629425548.2718754,510,1101.0
1629425984.2165284,511,1120.0
1629426394.4886694,512,1114.0
1629426800.1321197,513,1081.0
1629427205.1565206,514,1078.0
1629427650.9967325,515,1117.0
1629428086.9175847,516,1107.0
1629428511.2465699,517,1114.0
1629428934.8618793,518,1106.0
1629429365.295598,519,1074.0
1629429782.0612695,520,1112.0
1629430199.9471855,521,1067.0
1629430623.9752758,522,1107.0
1629431035.134921,523,1105.0
1629431441.8603315,524,1115.0
1629431846.6001375,525,1101.0
1629432254.6900713,526,1081.0
1629432689.637586,527,1112.0
1629433095.5686355,528,1101.0
1629433520.049422,529,1094.0
1629433970.7583373,530,1127.0
1629434413.4490814,531,1056.0
1629434890.5161023,532,1125.0
1629435316.3894742,533,1080.0
1629435749.9113617,534,1127.0
1629436127.673124,535,1068.0
1629436560.8787966,536,1089.0
1629436980.6632428,537,1121.0
1629437385.194406,538,1110.0
1629437803.9056146,539,1069.0
1629438231.9973204,540,1134.0
1629438662.0308652,541,1092.0
1629439080.9637825,542,1094.0
1629439492.9073055,543,1090.0
1629439910.1161437,544,1127.0
1629440329.5377867,545,1087.0
1629440759.85717,546,1113.0
1629441168.7595193,547,1089.0
1629441542.955147,548,1107.0
1629441979.7689369,549,1072.0
1629442386.258889,550,1097.0
1629442801.1373188,551,1113.0
1629443208.3098617,552,1104.0
1629443609.652294,553,1114.0
1629444021.8347905,554,1078.0
1629444449.7778604,555,1115.0
1629444857.0048418,556,1098.0
1629445278.9156833,557,1116.0
1629445693.1086173,558,1083.0
1629446115.8262668,559,1100.0
1629446536.428921,560,1119.0
1629446935.7817714,561,1089.0
1629447362.2494483,562,1080.0
1629447776.3207467,563,1113.0
1629448191.732029,564,1090.0
1629448597.7382083,565,1095.0
1629449015.0431774,566,1097.0
1629449442.936021,567,1083.0
1629449877.713025,568,1137.0
1629450302.9090059,569,1109.0
1629450720.2257953,570,1071.0
1629451126.0492983,571,1112.0
1629451541.999209,572,1094.0
1629451963.372427,573,1120.0
1629452359.9984403,574,1074.0
1629452775.2619126,575,1099.0
1629453167.9394786,576,1127.0
1629453581.9920292,577,1092.0
1629453999.4904747,578,1110.0
1629454396.584164,579,1085.0
1629454828.608366,580,1087.0
1629455249.4590132,581,1121.0
1629455665.8328996,582,1080.0
1629456091.8022945,583,1086.0
1629456491.7418854,584,1139.0
1629456926.6318202,585,1109.0
1629457341.8100812,586,1054.0
1629457787.7969894,587,1110.0
1629458219.1700246,588,1115.0
1629458633.6285968,589,1074.0
1629459062.8927987,590,1123.0
1629459480.365345,591,1084.0
1629459902.2624412,592,1099.0
1629460319.7678044,593,1100.0
1629460754.6907697,594,1115.0
1629461175.8600044,595,1090.0
1629461559.0926974,596,1089.0
1629461988.851202,597,1118.0
1629462405.8794644,598,1069.0
1629462820.449006,599,1109.0
1629463221.42103,600,1101.0
1629463649.5528393,601,1139.0
1629464076.3239214,602,1079.0
1629464501.0540345,603,1099.0
1629464933.724453,604,1111.0
1629465319.1006377,605,1059.0
1629465757.8022382,606,1126.0
1629466185.7639778,607,1110.0
1629466624.090827,608,1088.0
1629467066.861467,609,1095.0
1629467519.6179755,610,1091.0
1629467942.9954772,611,1096.0
1629468346.9333293,612,1089.0
1629468763.4928396,613,1140.0
1629469163.3738055,614,1098.0
1629469587.2920396,615,1070.0
1629470005.7881546,616,1135.0
1629470428.1675212,617,1081.0
1629470840.7990148,618,1096.0
1629471235.0487082,619,1093.0
1629471660.9789789,620,1091.0
1629472039.041503,621,1126.0
1629472449.3937223,622,1101.0
1629472868.9858305,623,1104.0
1629473264.8884485,624,1073.0
1629473680.5247376,625,1121.0
1629474097.4649644,626,1082.0
1629474510.472988,627,1141.0
1629474920.0511012,628,1072.0
1629475321.83489,629,1104.0
1629475746.2625191,630,1074.0
1629476179.9897337,631,1109.0
1629476580.5412626,632,1103.0
1629477002.5220263,633,1118.0
1629477412.7058494,634,1100.0
1629477839.8165872,635,1088.0
1629478295.7936304,636,1114.0
1629478716.7178054,637,1088.0
1629479130.4077425,638,1111.0
1629479553.1467032,639,1075.0
1629479987.1359365,640,1113.0
1629480408.5336165,641,1100.0
1629480845.5256815,642,1104.0
1629481260.998316,643,1099.0
1629481673.8465917,644,1102.0
1629482100.558697,645,1105.0
1629482523.5823224,646,1072.0
1629482956.6314178,647,1104.0
1629483378.7926862,648,1127.0
1629483793.4055378,649,1086.0
1629484225.7351649,650,1096.0
1629484655.2100828,651,1099.0
1629485085.142753,652,1098.0
1629485504.67877,653,1107.0
1629485943.9443483,654,1092.0
1629486373.6344643,655,1100.0
1629486834.285938,656,1114.0
1629487262.6976442,657,1102.0
1629487697.1447067,658,1118.0
1629488119.0606353,659,1086.0
1629488542.2730997,660,1097.0
1629488990.0422423,661,1059.0
1629489424.1656044,662,1126.0
1629489882.250331,663,1114.0
1629490302.3963187,664,1088.0
1629490728.8807209,665,1102.0
1629491193.7290797,666,1091.0
1629491644.4507072,667,1103.0
1629492120.093825,668,1088.0
1629492576.9335182,669,1085.0
1629493016.5803936,670,1087.0
1629493431.2597659,671,1153.0
1629493840.2915416,672,1082.0
1629494237.5416577,673,1117.0
1629494649.148563,674,1084.0
1629495049.2087193,675,1108.0
1629495463.9761841,676,1095.0
1629495852.9702673,677,1092.0
1629496255.2898564,678,1112.0
1629496664.061919,679,1088.0
1629497081.991813,680,1089.0
1629497479.7566562,681,1115.0
1629497882.6845949,682,1098.0
1629498273.5328858,683,1084.0
1629498659.510618,684,1127.0
1629499064.9140122,685,1097.0
1629499446.5099847,686,1094.0
1629499853.9684453,687,1127.0
1629500255.4560723,688,1075.0
1629500660.9654343,689,1100.0
1629501075.8053296,690,1094.0
1629501511.80844,691,1094.0
1629501941.123096,692,1104.0
1629502344.637322,693,1117.0
1629502760.285832,694,1079.0
1629503168.3813825,695,1120.0
1629503583.2984018,696,1072.0
1629503987.4292834,697,1126.0
1629504382.9751217,698,1110.0
1629504807.0121665,699,1080.0
1629505224.9828546,700,1108.0
1629505625.2876687,701,1089.0
1629506042.64504,702,1101.0
1629506449.2549467,703,1099.0
1629506874.6415527,704,1108.0
1629507301.5923119,705,1107.0
1629507725.2053554,706,1076.0
1629508154.1723847,707,1110.0
1629508577.2128491,708,1093.0
