Wall time,Step,Value
1629733691.1457803,0,1691.4075927734375
1629734223.3358843,1,3869.14111328125
1629734811.0808365,2,4947.0498046875
1629735451.7461867,3,4704.3857421875
1629736052.1632426,4,5540.42431640625
1629736748.4379623,5,6034.63134765625
1629737422.1948025,6,6407.5546875
1629738077.7185671,7,6393.1572265625
1629738747.7332528,8,5828.58056640625
1629739394.6651587,9,5947.51171875
1629740060.7142963,10,6675.265625
1629740739.0761898,11,7365.88818359375
1629741418.15394,12,6189.5927734375
1629742063.5419855,13,6515.85302734375
1629742765.0464284,14,8636.603515625
1629743449.938007,15,4301.13818359375
1629744172.2998567,16,9036.1845703125
1629744867.8862398,17,8124.3564453125
1629745540.7026093,18,6718.97900390625
1629746254.836522,19,8127.2939453125
1629746956.730181,20,10026.6396484375
1629747653.4587042,21,6782.365234375
1629748273.935171,22,8571.3037109375
1629748945.7552505,23,7292.62841796875
1629749664.66611,24,8381.8115234375
1629750336.4065998,25,5255.89697265625
1629750995.8641262,26,7024.16650390625
1629751683.4729407,27,7360.361328125
1629752385.2579956,28,13108.830078125
1629753127.8230884,29,6671.17333984375
1629753795.0819426,30,5471.583984375
1629754514.858047,31,10942.119140625
1629755173.0243256,32,7173.0078125
1629755887.1914747,33,8592.9931640625
1629756577.6007516,34,6525.8525390625
1629757249.2809825,35,6083.14892578125
1629757896.4795659,36,10860.6982421875
1629758598.9281387,37,6953.19189453125
1629759237.3104298,38,8944.1630859375
1629759787.691926,39,6532.9423828125
1629760366.955209,40,8363.4775390625
1629761020.558921,41,5353.1953125
1629761683.0883083,42,5991.17236328125
1629762277.053955,43,8299.8544921875
1629762936.8640985,44,5838.95947265625
1629763608.7113574,45,5425.8876953125
1629764251.7737985,46,6535.64306640625
1629764872.3437843,47,4802.85302734375
1629765487.287555,48,5391.14306640625
1629766147.5849571,49,5283.5029296875
1629766785.9904494,50,4793.73486328125
1629767420.6762366,51,4811.546875
1629768088.5708466,52,4564.64501953125
1629768714.3114831,53,6246.2314453125
1629769369.1241298,54,7965.82958984375
1629770045.9984407,55,6756.0185546875
1629770710.1198518,56,6877.45166015625
1629771407.8132865,57,5442.75390625
1629772087.6886983,58,5767.63134765625
1629772700.095097,59,4709.39599609375
1629773377.658465,60,4283.07080078125
1629773923.638642,61,8383.234375
1629774609.12669,62,4842.0146484375
1629775328.9691663,63,4334.54052734375
1629775993.388577,64,4726.94189453125
1629776609.911238,65,4975.5576171875
1629777227.5821898,66,5111.69482421875
1629777783.2950003,67,4412.77734375
1629778525.054281,68,3395.298095703125
1629779150.1611273,69,2979.5859375
1629779882.2414868,70,4443.10693359375
1629780527.6165335,71,4398.4033203125
1629781166.8954513,72,5016.79541015625
1629781800.813858,73,5298.2451171875
1629782401.2648404,74,3496.762451171875
1629783021.626883,75,3388.330078125
1629783784.3094587,76,2864.052734375
1629784440.3336039,77,3177.0
1629785070.6828346,78,6536.318359375
1629785737.5340388,79,3920.365478515625
1629786407.9941125,80,3915.658203125
1629787062.2307649,81,4949.7490234375
1629787691.8078306,82,3757.82177734375
1629788284.3068378,83,6413.28759765625
1629788906.1321192,84,4590.90380859375
1629789627.4678621,85,3017.270263671875
1629790255.5259826,86,3181.035888671875
1629790886.4763594,87,4001.540771484375
1629791597.66283,88,2574.204833984375
1629792186.7841074,89,3553.330078125
1629792751.033406,90,3043.502685546875
1629793384.5514834,91,2995.55517578125
1629794073.899289,92,3356.27001953125
1629794707.5821822,93,2217.432373046875
1629795176.8706481,94,2021.330322265625
1629795728.4809268,95,1612.4715576171875
1629796419.9021423,96,2902.434814453125
1629797138.9340951,97,1968.020751953125
1629797807.8059542,98,2332.790283203125
1629798457.9043398,99,1663.72021484375
1629799140.8605187,100,2200.25537109375
1629799831.3736272,101,1504.9774169921875
1629800521.027947,102,1800.8348388671875
1629801130.0447633,103,2120.846923828125
1629801798.5532067,104,1885.769775390625
1629802474.9833045,105,1411.680908203125
1629803081.9867406,106,1558.395751953125
1629803783.9312549,107,1271.900634765625
1629804477.2078679,108,1153.2972412109375
1629805136.730926,109,1649.20556640625
1629805800.5426183,110,1228.8446044921875
1629806484.0428438,111,1480.108642578125
1629807137.5873885,112,1248.464111328125
1629807816.2929099,113,1447.49658203125
1629808492.8081224,114,1196.91650390625
1629809171.6381629,115,970.013671875
1629809891.5511322,116,1269.278076171875
1629810567.4732032,117,1095.0174560546875
1629811204.8597903,118,1823.7073974609375
1629811863.7089293,119,1254.928466796875
1629812481.657717,120,1029.131103515625
1629813098.9616535,121,916.56103515625
1629813747.6520483,122,1355.506103515625
1629814355.5053787,123,995.4094848632812
1629814999.6242523,124,922.5995483398438
1629815668.7918966,125,1316.6549072265625
1629816277.060832,126,1019.3341064453125
1629816889.2372012,127,1146.371337890625
1629817501.1849446,128,977.3677978515625
1629818065.7624633,129,926.7384643554688
1629818686.6385934,130,822.7678833007812
1629819256.1592042,131,1005.666015625
1629819801.850867,132,771.2034301757812
1629820390.6797173,133,767.8817138671875
1629820929.4553013,134,966.7119750976562
1629821476.1586843,135,792.7736206054688
1629822036.83552,136,739.7766723632812
1629822596.427133,137,923.4373168945312
1629823191.628321,138,876.772705078125
1629823745.233113,139,809.1077880859375
1629824270.9600365,140,766.1082153320312
1629824800.6021998,141,773.5595703125
1629825338.1243467,142,832.5936279296875
1629825875.722976,143,759.735107421875
1629826435.7323933,144,940.9021606445312
1629826964.6534443,145,780.973876953125
1629827552.9566658,146,787.5650024414062
1629828180.4770982,147,1012.9178466796875
1629828724.2562196,148,771.0847778320312
1629829279.4313483,149,737.767578125
1629829846.6157794,150,928.402587890625
1629830359.5725594,151,853.8787231445312
1629830869.037048,152,737.0943603515625
1629831370.4472334,153,697.356689453125
1629831830.4635415,154,739.4768676757812
1629832312.1767244,155,748.6260375976562
1629832771.6615295,156,755.9960327148438
1629833240.0342548,157,683.2623901367188
1629833773.425545,158,667.4112548828125
1629834271.1393638,159,890.0225219726562
1629834779.4808369,160,745.3289794921875
1629835268.043512,161,729.23046875
1629835705.820211,162,771.6439819335938
1629836143.8602555,163,744.9122314453125
1629836590.2175531,164,780.5640258789062
1629837064.0193427,165,625.4929809570312
1629837576.6074016,166,686.7184448242188
1629838088.2045088,167,1010.4736328125
1629838488.94128,168,781.7378540039062
1629839010.5079849,169,672.3414916992188
1629839522.9358287,170,1050.8175048828125
1629840044.2150939,171,716.67724609375
1629840571.660634,172,672.3073120117188
1629841079.9184566,173,841.4905395507812
1629841600.629425,174,807.337646484375
1629842054.7803984,175,775.1421508789062
1629842578.9285598,176,661.401611328125
1629843036.3696504,177,801.6395263671875
1629843505.4382038,178,667.7653198242188
1629844056.8693516,179,751.1084594726562
1629844584.1245046,180,685.5912475585938
1629845059.2938035,181,965.6946411132812
1629845531.95364,182,611.8251953125
1629846028.166132,183,614.0763549804688
1629846556.2582366,184,1074.859375
1629847022.8345191,185,683.2103881835938
1629847525.4889402,186,734.4352416992188
1629847990.361884,187,773.2394409179688
1629848440.5355616,188,822.9791870117188
1629848904.7138314,189,634.7880859375
1629849364.5747538,190,807.6212768554688
1629849841.8034325,191,601.9813232421875
1629850368.7513847,192,957.1742553710938
1629850827.428126,193,683.3864135742188
1629851295.8425353,194,733.7432250976562
1629851783.6826603,195,701.3333129882812
1629852321.331236,196,678.9572143554688
1629852869.8588848,197,677.173583984375
1629853449.75091,198,613.6471557617188
1629854021.9477808,199,948.5453491210938
1629854509.4693902,200,821.1787109375
1629855000.9992929,201,721.1328735351562
1629855478.1401706,202,618.1492919921875
1629856040.7010937,203,937.5632934570312
1629856541.7939,204,726.6815795898438
1629857004.7379723,205,581.922607421875
1629857457.6979861,206,719.818115234375
1629857945.7277076,207,734.5588989257812
1629858400.041474,208,642.2230224609375
1629858880.4489362,209,749.5
1629859326.8119187,210,839.0048217773438
1629859801.5821028,211,677.04736328125
1629860280.790793,212,584.716796875
1629860766.885417,213,723.4368286132812
1629861280.123865,214,933.1834716796875
1629861744.1328225,215,638.9384765625
1629862236.532695,216,612.6156005859375
1629862775.7777202,217,672.7811889648438
1629863252.5841093,218,1024.313232421875
1629863690.1873057,219,751.844482421875
1629864159.6591568,220,550.6376953125
1629864687.1370406,221,849.9909057617188
1629865150.5650084,222,722.6844482421875
1629865609.6245112,223,657.2549438476562
1629866067.0841038,224,687.8585815429688
1629866529.3632116,225,649.1910400390625
1629866984.9763358,226,657.148681640625
1629867437.5364506,227,687.5652465820312
1629867896.2017233,228,623.79345703125
1629868366.4167058,229,622.896240234375
1629868838.3461702,230,657.8511352539062
1629869312.384106,231,606.483154296875
1629869755.9114308,232,801.1306762695312
1629870214.3512418,233,658.54296875
1629870731.2315707,234,747.0985107421875
1629871201.7329736,235,633.5842895507812
1629871698.9863057,236,677.1945190429688
1629872211.5647147,237,676.5628051757812
1629872748.0715218,238,674.9783325195312
1629873237.0131392,239,880.2289428710938
1629873704.127802,240,692.2849731445312
1629874089.9249787,241,685.7845458984375
1629874562.6823611,242,613.656494140625
1629875066.2031145,243,753.9596557617188
1629875531.226986,244,641.5968627929688
1629875981.1340444,245,555.011474609375
1629876469.5089765,246,784.148193359375
1629876957.1439757,247,645.4000244140625
1629877432.8923333,248,697.209228515625
1629877920.1081476,249,652.0391845703125
1629878367.2856748,250,567.035400390625
1629878883.8278375,251,724.3821411132812
1629879366.8078349,252,760.326904296875
1629879836.515633,253,594.1171264648438
1629880307.9208722,254,797.7344360351562
1629880796.4543848,255,604.3781127929688
1629881278.2871938,256,724.9822387695312
1629881740.570668,257,596.5448608398438
1629882265.15863,258,737.7186889648438
1629882757.0967898,259,784.1845703125
1629883235.9196086,260,688.6421508789062
1629883717.0067048,261,717.6690063476562
1629884203.1854284,262,585.9744262695312
1629884766.9769952,263,799.5325317382812
1629885234.1907115,264,750.6297607421875
1629885764.7709303,265,583.2296142578125
1629886279.612901,266,590.5061645507812
1629886906.6094503,267,603.2012329101562
1629887393.9889493,268,1274.4898681640625
1629887928.4570177,269,653.1990356445312
1629888491.4163437,270,587.1119384765625
1629889061.1108477,271,1064.068115234375
1629889525.5062797,272,632.1587524414062
1629890022.5375998,273,760.485595703125
1629890507.4646645,274,586.2700805664062
1629890973.5404296,275,544.1732177734375
1629891512.4906166,276,616.9491577148438
1629892030.5986087,277,1128.3245849609375
1629892521.1417706,278,603.7443237304688
1629893055.044148,279,652.1002807617188
1629893528.548736,280,834.2237548828125
1629894017.6056268,281,659.2830200195312
1629894469.1082528,282,622.22705078125
1629894912.948346,283,647.642578125
1629895390.7984521,284,605.5433959960938
1629895867.9189365,285,725.5997924804688
1629896312.1685476,286,635.9180908203125
1629896757.771157,287,616.5619506835938
1629897243.5134327,288,530.4481201171875
1629897749.9239275,289,674.0918579101562
1629898242.7137697,290,743.7606201171875
1629898710.3382697,291,724.4386596679688
1629899155.23053,292,607.0089721679688
1629899642.6002145,293,691.9122314453125
1629900118.7627604,294,592.5068969726562
1629900574.3839414,295,715.5828247070312
1629901055.1745844,296,657.5029296875
1629901512.9779766,297,654.4345703125
1629901966.1247673,298,607.2935791015625
1629902455.0607395,299,590.8740234375
1629902892.9182088,300,608.6087646484375
1629903364.964661,301,620.3362426757812
1629903838.8795412,302,865.9529418945312
1629904296.023157,303,636.2515258789062
1629904781.2980697,304,588.9017944335938
1629905295.7069666,305,736.8717651367188
1629905748.4456487,306,783.3538818359375
1629906200.722591,307,620.7053833007812
1629906658.7452116,308,626.1878662109375
1629907149.8208332,309,557.5702514648438
1629907706.5857205,310,856.7085571289062
1629908174.6916397,311,640.2890014648438
1629908664.5672882,312,763.328369140625
1629909127.65011,313,619.549072265625
1629909610.320785,314,637.7538452148438
1629910079.569833,315,536.5198364257812
1629910600.6737318,316,843.5341796875
