Wall time,Step,Value
1629209915.1897223,0,180.0
1629210306.0262733,1,162.0
1629210715.8193676,2,167.0
1629211133.7005296,3,168.0
1629211536.4054253,4,159.0
1629211990.079008,5,189.0
1629212412.9002197,6,124.0
1629212841.9523373,7,133.0
1629213265.1385891,8,126.0
1629213700.6421163,9,135.0
1629214145.198842,10,111.0
1629214587.3774774,11,145.0
1629215027.5603573,12,118.0
1629215443.4276526,13,123.0
1629215906.507897,14,153.0
1629216343.2513368,15,97.0
1629216818.2346103,16,94.0
1629217273.4073708,17,76.0
1629217701.6917422,18,80.0
1629218174.6433518,19,107.0
1629218634.874319,20,114.0
1629218979.8089619,21,105.0
1629219300.865096,22,99.0
1629219792.4776187,23,93.0
1629220352.3146682,24,78.0
1629220753.8737118,25,144.0
1629221106.367546,26,111.0
1629221567.674981,27,142.0
1629222025.5770712,28,146.0
1629222501.2360024,29,203.0
1629222988.7208643,30,198.0
1629223501.1191096,31,200.0
1629223965.019699,32,206.0
1629224479.3931184,33,223.0
1629224991.5443194,34,173.0
1629225493.8869467,35,265.0
1629226009.2122602,36,265.0
1629226505.1690342,37,264.0
1629227027.3404512,38,203.0
1629227508.3759968,39,217.0
1629228031.1036348,40,247.0
1629228535.505811,41,232.0
1629229034.1023293,42,196.0
1629229507.3761716,43,204.0
1629230034.3010333,44,275.0
1629230571.9354944,45,310.0
1629231101.7725632,46,277.0
1629231602.4206235,47,258.0
1629232072.4313884,48,318.0
1629232590.2722774,49,366.0
1629233083.160824,50,335.0
1629233570.265503,51,368.0
1629234100.5645444,52,404.0
1629234616.894659,53,337.0
1629235108.733429,54,501.0
1629235638.2304323,55,483.0
1629236190.51415,56,500.0
1629236745.5331113,57,614.0
1629237324.0881062,58,515.0
1629237861.6884224,59,587.0
1629238422.4742787,60,521.0
1629239005.475237,61,548.0
1629239613.757817,62,582.0
1629240201.4701138,63,611.0
1629240718.5206833,64,586.0
1629241272.9558477,65,640.0
1629241798.6810837,66,686.0
1629242330.0499866,67,640.0
1629242868.359808,68,711.0
1629243402.7752316,69,736.0
1629243957.831853,70,743.0
1629244498.4492662,71,712.0
1629245054.3809688,72,702.0
1629245597.4337878,73,742.0
1629246116.9009078,74,829.0
1629246594.1206906,75,853.0
1629247082.5021176,76,966.0
1629247538.2326882,77,784.0
1629248038.316414,78,900.0
1629248511.3881211,79,880.0
1629248988.1868393,80,950.0
1629249460.962494,81,957.0
1629249957.3804314,82,957.0
1629250416.7124405,83,941.0
1629250889.3628664,84,1007.0
1629251371.1978557,85,1029.0
1629251822.42919,86,1074.0
1629252295.3763576,87,1044.0
1629252792.1054747,88,1055.0
1629253242.7577806,89,1009.0
1629253722.6209197,90,1100.0
1629254228.379286,91,997.0
1629254748.2132573,92,1062.0
1629255249.711261,93,1013.0
1629255643.3090177,94,1065.0
1629256124.1592069,95,1090.0
1629256544.6803634,96,1090.0
1629257007.5761497,97,1093.0
1629257482.8591146,98,1099.0
1629257927.0943444,99,1087.0
1629258395.204975,100,1050.0
1629258835.6130388,101,1107.0
1629259346.4378388,102,1120.0
1629259776.7612302,103,1074.0
1629260269.9003723,104,1135.0
1629260669.3614614,105,1068.0
1629261086.7389584,106,1094.0
1629261532.4945786,107,1143.0
1629261933.9387765,108,1059.0
1629262338.1108043,109,1087.0
1629262759.7041645,110,1147.0
1629263158.3421307,111,1120.0
1629263570.6140018,112,1051.0
1629263995.120549,113,1112.0
1629264480.9568403,114,1105.0
1629264920.4655604,115,1100.0
1629265321.2518137,116,1111.0
1629265755.2689903,117,1077.0
1629266164.8819144,118,1123.0
1629266594.4638224,119,1098.0
1629266988.2317069,120,1081.0
1629267389.7226238,121,1104.0
1629267792.2864976,122,1080.0
1629268201.2000515,123,1123.0
1629268589.5605204,124,1103.0
1629268990.4962506,125,1081.0
1629269366.4063008,126,1102.0
1629269763.4711745,127,1087.0
1629270140.6765783,128,1119.0
1629270522.9459956,129,1098.0
1629270913.3039439,130,1118.0
1629271283.5886705,131,1094.0
1629271660.8791122,132,1117.0
1629272055.059153,133,1099.0
1629272434.950397,134,1122.0
1629272813.5066936,135,1051.0
1629273200.8911266,136,1097.0
1629273614.6369267,137,1131.0
1629273983.0898263,138,1091.0
1629274347.2448578,139,1075.0
1629274749.8655775,140,1107.0
1629275131.7660642,141,1095.0
1629275481.7124946,142,1115.0
1629275828.8232214,143,1114.0
1629276175.0640972,144,1073.0
1629276517.575266,145,1113.0
1629276900.0776246,146,1107.0
1629277282.3842428,147,1108.0
1629277641.7296865,148,1093.0
1629278000.1097977,149,1083.0
1629278354.939938,150,1072.0
1629278729.5346112,151,1107.0
1629279101.538824,152,1127.0
1629279472.8048384,153,1063.0
1629279858.962324,154,1131.0
1629280205.8761773,155,1111.0
1629280557.4457693,156,1096.0
1629280913.0128732,157,1064.0
1629281267.1619446,158,1144.0
1629281608.4756339,159,1097.0
1629281962.3420959,160,1093.0
1629282334.597571,161,1104.0
1629282712.0777705,162,1081.0
1629283067.0118134,163,1104.0
1629283422.8387845,164,1097.0
1629283785.692304,165,1144.0
1629284119.2926025,166,1059.0
1629284471.3395636,167,1094.0
1629284837.1425855,168,1086.0
1629285206.254909,169,1131.0
