Wall time,Step,Value
1629386123.9606907,0,943.567138671875
1629386585.714302,1,1336.0264892578125
1629387033.0041702,2,1339.2978515625
1629387437.5354154,3,1341.3280029296875
1629387692.1752923,4,1591.8262939453125
1629387960.8333607,5,1651.310546875
1629388152.0035353,6,1614.865478515625
1629388328.0841455,7,1933.1077880859375
1629388540.7151961,8,1724.48583984375
1629388661.5546765,9,2079.54541015625
1629388877.7992072,10,1865.9588623046875
1629389095.0910704,11,1511.986328125
1629389441.8940492,12,1023.3735961914062
1629389754.4037795,13,968.40380859375
1629389909.0032284,14,1236.9627685546875
1629390040.8191714,15,1344.776611328125
1629390226.8739376,16,1503.6761474609375
1629390387.2440977,17,1553.385009765625
1629390527.2249925,18,1706.3062744140625
1629390674.5976133,19,1518.5
1629390845.480115,20,1411.714599609375
1629391087.3189943,21,1287.5025634765625
1629391378.3451478,22,861.9722900390625
1629391600.714954,23,1130.51123046875
1629391811.5999382,24,931.5487060546875
1629392038.0642726,25,1074.448486328125
1629392358.6900635,26,631.52001953125
1629392594.510809,27,884.0047607421875
1629392802.9489846,28,994.1577758789062
1629393025.3285701,29,1001.8660888671875
1629393238.1772425,30,419.2245178222656
1629393438.7703764,31,371.8937072753906
1629393620.2216473,32,319.659912109375
1629393803.0548022,33,295.5374755859375
1629393995.170288,34,351.9347229003906
1629394179.9815998,35,331.8209228515625
1629394349.717717,36,318.62725830078125
1629394526.8466566,37,303.05291748046875
1629394703.7992783,38,303.3858642578125
1629394876.369639,39,307.87811279296875
1629395059.1971235,40,299.01605224609375
1629395240.9930184,41,321.214599609375
1629395407.3010993,42,287.67242431640625
1629395573.9733422,43,291.13018798828125
1629395738.5204883,44,270.96630859375
1629395899.9341836,45,256.6687927246094
1629396057.780153,46,271.8501281738281
1629396205.7406702,47,236.84140014648438
1629396343.05189,48,234.82342529296875
1629396491.2618232,49,249.43617248535156
1629396638.7886465,50,233.4115447998047
1629396785.562238,51,239.76185607910156
1629396927.7385182,52,264.5313415527344
1629397068.5425544,53,235.71002197265625
1629397211.3237016,54,240.676025390625
1629397353.9306874,55,243.04917907714844
1629397495.7312617,56,229.96815490722656
1629397630.0929587,57,203.2192840576172
1629397769.1511579,58,222.59780883789062
1629397906.9313154,59,221.92462158203125
1629398048.1089842,60,229.47036743164062
1629398182.437723,61,203.20179748535156
1629398315.8845322,62,205.715576171875
1629398453.358312,63,216.9835662841797
1629398588.2211175,64,202.83663940429688
1629398720.593691,65,203.1403350830078
1629398854.847303,66,222.3244171142578
1629398986.627345,67,213.08050537109375
1629399120.057105,68,197.27651977539062
1629399253.0146651,69,205.753173828125
1629399383.0974758,70,199.24771118164062
1629399513.3106265,71,212.01455688476562
1629399645.1469104,72,207.80801391601562
1629399775.4271972,73,216.3759002685547
1629399901.5203338,74,212.06387329101562
1629400021.636966,75,201.1707763671875
1629400141.142342,76,197.0191650390625
1629400260.7975543,77,200.98654174804688
1629400378.1256359,78,191.2445068359375
1629400496.746619,79,195.24452209472656
1629400622.891435,80,201.0749053955078
1629400750.1763535,81,202.07789611816406
1629400873.0327234,82,182.88095092773438
1629400999.1190765,83,207.83714294433594
1629401123.5563426,84,204.58856201171875
1629401248.9892402,85,202.15196228027344
1629401363.7361166,86,195.8048553466797
1629401481.4802911,87,198.5738983154297
1629401598.4291682,88,178.47601318359375
1629401717.855239,89,186.61843872070312
1629401840.6944456,90,196.85394287109375
1629401948.7630713,91,180.76190185546875
1629402070.2721329,92,195.42518615722656
1629402190.91972,93,197.26528930664062
1629402311.195749,94,195.66268920898438
1629402424.1882598,95,174.81126403808594
1629402538.6254196,96,182.25804138183594
1629402655.2257123,97,180.81365966796875
1629402767.603574,98,185.56549072265625
1629402880.4164891,99,190.91395568847656
1629402990.0263495,100,178.85545349121094
1629403107.3670037,101,183.74594116210938
1629403222.7811236,102,186.76663208007812
1629403340.4263482,103,197.7887420654297
1629403450.8771436,104,191.95590209960938
1629403564.2517874,105,187.06260681152344
1629403679.216978,106,181.98196411132812
1629403793.3373103,107,174.68789672851562
1629403909.2064264,108,183.19444274902344
1629404024.9497588,109,186.24684143066406
1629404136.870022,110,173.82310485839844
1629404249.4296901,111,173.1840362548828
1629404359.6876254,112,170.0395965576172
1629404474.5372574,113,185.6349639892578
1629404589.3264794,114,183.83470153808594
1629404703.4034464,115,190.22010803222656
1629404813.705435,116,177.81712341308594
1629404924.785123,117,174.05325317382812
1629405031.984358,118,179.55615234375
1629405146.2695591,119,177.89773559570312
1629405259.7426982,120,180.63345336914062
1629405375.567967,121,185.2040252685547
1629405488.0087533,122,174.16925048828125
1629405602.1620798,123,168.1339874267578
1629405714.6766095,124,179.56454467773438
1629405828.695996,125,175.9250030517578
1629405944.4410548,126,182.61964416503906
1629406060.1588182,127,177.37921142578125
1629406169.8064115,128,177.74298095703125
1629406278.4997659,129,180.59652709960938
1629406387.9789233,130,173.79818725585938
1629406497.993613,131,184.9589080810547
1629406609.1535966,132,178.94589233398438
1629406710.009472,133,178.2099609375
1629406824.0608997,134,180.927978515625
1629406937.5815985,135,180.7839813232422
1629407053.7087176,136,174.63487243652344
1629407167.4054954,137,181.79075622558594
1629407280.4606552,138,185.2879638671875
1629407389.43939,139,163.50314331054688
1629407501.1647909,140,169.65818786621094
1629407612.0164037,141,175.2481689453125
1629407714.6896598,142,177.50411987304688
1629407819.4978805,143,169.73951721191406
1629407926.6270788,144,161.3430938720703
1629408036.701169,145,173.32064819335938
1629408148.7785249,146,182.22474670410156
1629408258.4692624,147,185.51612854003906
1629408360.5846605,148,179.40786743164062
1629408455.2199764,149,168.625
1629408564.743278,150,181.37013244628906
1629408677.1351826,151,180.10191345214844
1629408775.558035,152,168.7720184326172
1629408886.0956023,153,173.25205993652344
1629408995.8934903,154,166.0966339111328
1629409105.3269074,155,171.34217834472656
1629409218.759223,156,174.41123962402344
1629409325.0682507,157,155.06849670410156
1629409434.3382876,158,181.5643310546875
1629409545.0627189,159,168.3125
1629409652.2002184,160,160.88978576660156
1629409762.261137,161,177.85806274414062
1629409870.7486537,162,182.2445068359375
1629409981.8369665,163,167.33273315429688
1629410091.7786102,164,167.84971618652344
1629410199.1458418,165,178.68028259277344
1629410306.9537058,166,176.2593536376953
1629410412.187597,167,163.8485107421875
1629410521.7270782,168,171.53070068359375
1629410630.7132015,169,169.617919921875
1629410740.4810543,170,166.3270263671875
1629410845.5583382,171,173.7474822998047
1629410952.3814573,172,158.1407928466797
1629411053.8997853,173,166.87786865234375
1629411161.4999802,174,163.1357879638672
1629411269.609267,175,175.9488983154297
1629411377.9057314,176,156.31715393066406
1629411483.7654316,177,161.8844757080078
1629411590.701634,178,172.55615234375
1629411691.111904,179,169.7366943359375
1629411799.974406,180,168.80575561523438
1629411907.3929844,181,164.3430938720703
1629412017.2435129,182,175.79835510253906
1629412123.93577,183,165.38253784179688
1629412230.596661,184,162.49130249023438
1629412333.512426,185,157.656982421875
1629412435.1519146,186,172.2548065185547
1629412537.7298574,187,157.50987243652344
1629412638.6617134,188,157.9746551513672
1629412737.4840262,189,158.1873321533203
1629412837.7835538,190,159.2788848876953
1629412939.2914796,191,156.7559814453125
1629413038.5497837,192,162.0496368408203
1629413143.675997,193,170.212646484375
1629413249.3152568,194,159.3102569580078
1629413355.0328782,195,169.57208251953125
1629413461.7931619,196,167.05455017089844
1629413560.6577194,197,153.93109130859375
1629413669.0922978,198,166.39393615722656
1629413771.964927,199,165.34451293945312
1629413873.0041146,200,176.2693328857422
1629413979.7148855,201,167.99093627929688
1629414088.0969539,202,159.0216064453125
1629414195.389387,203,169.6285400390625
1629414300.9159713,204,161.22537231445312
1629414407.5886407,205,160.16529846191406
1629414512.6498656,206,171.74000549316406
1629414614.6034632,207,162.3418426513672
1629414718.8547595,208,163.28700256347656
1629414823.6748064,209,156.42779541015625
1629414929.3163512,210,154.66575622558594
1629415036.888048,211,161.22866821289062
1629415142.842472,212,170.6548614501953
1629415245.7586799,213,159.27017211914062
1629415349.096669,214,165.4972686767578
1629415453.4900634,215,157.36587524414062
1629415561.333264,216,164.27114868164062
1629415672.6977248,217,158.74664306640625
1629415777.2753234,218,154.358642578125
1629415883.7869468,219,166.27040100097656
1629415988.9538107,220,162.6510772705078
1629416092.6340632,221,163.26214599609375
1629416200.6065724,222,153.05978393554688
1629416302.6940281,223,140.9188690185547
1629416409.6452734,224,156.34695434570312
1629416511.6708982,225,157.5059051513672
1629416618.530382,226,161.6666717529297
1629416722.1754596,227,158.74954223632812
1629416827.3473423,228,169.52578735351562
1629416932.8626475,229,158.94976806640625
1629417040.785931,230,165.31097412109375
1629417144.1432097,231,151.5416717529297
1629417248.7567062,232,165.23788452148438
1629417352.90261,233,164.30418395996094
1629417456.181873,234,155.8900146484375
1629417562.1827216,235,160.65225219726562
1629417658.2274787,236,167.33303833007812
1629417759.1092176,237,166.81289672851562
1629417862.6943176,238,162.32571411132812
1629417963.825473,239,157.80398559570312
1629418070.0329702,240,169.41773986816406
1629418171.7315297,241,164.76809692382812
1629418275.7121959,242,163.8352813720703
1629418382.6844897,243,164.53321838378906
1629418485.332788,244,157.8701171875
1629418572.8331015,245,153.18264770507812
1629418674.8843558,246,159.77452087402344
1629418776.5326705,247,158.82122802734375
1629418881.9165723,248,158.4096221923828
1629418986.6566684,249,151.8189239501953
1629419089.4819412,250,155.5454559326172
1629419187.5611143,251,157.84713745117188
1629419285.5062854,252,171.207275390625
1629419384.1128428,253,158.7252197265625
1629419482.4940846,254,156.69384765625
1629419583.7784498,255,167.15321350097656
1629419687.61512,256,161.70411682128906
1629419797.4034138,257,176.152099609375
1629419894.9656608,258,155.97137451171875
1629419981.6453266,259,165.91590881347656
1629420081.9936407,260,156.0493621826172
1629420190.401315,261,164.1058349609375
1629420293.393737,262,154.56591796875
1629420395.0641458,263,153.48666381835938
1629420496.9671266,264,155.2113800048828
1629420600.5909865,265,159.8458709716797
1629420702.5985727,266,155.10244750976562
1629420802.209488,267,168.9549102783203
1629420905.8052053,268,160.41529846191406
1629421006.5490713,269,158.57260131835938
1629421106.955159,270,148.27601623535156
1629421210.1695595,271,160.9736328125
1629421311.1278121,272,154.67945861816406
1629421415.329956,273,164.20126342773438
1629421516.2046344,274,157.40904235839844
1629421618.558334,275,155.94117736816406
1629421722.8667963,276,163.89718627929688
1629421827.06359,277,158.3357391357422
1629421928.6545494,278,143.44696044921875
1629422033.0479937,279,166.55963134765625
1629422137.468789,280,164.66485595703125
1629422244.3984606,281,169.746826171875
1629422347.2806165,282,160.5150146484375
1629422451.5382454,283,161.51329040527344
1629422551.0072424,284,155.13681030273438
1629422646.956137,285,155.0869140625
1629422751.0387354,286,153.9430389404297
1629422853.2882214,287,155.8288116455078
1629422953.271123,288,159.28558349609375
1629423056.3051574,289,150.6339111328125
1629423158.8745365,290,156.4606170654297
1629423260.9224844,291,168.21115112304688
1629423365.487236,292,162.95855712890625
1629423472.3260627,293,158.81546020507812
1629423575.1655433,294,160.45298767089844
1629423680.0641928,295,165.40423583984375
1629423782.9841452,296,148.65939331054688
1629423889.224451,297,173.32366943359375
1629423986.0942647,298,155.59945678710938
1629424088.1072245,299,154.28076171875
1629424191.234378,300,160.21395874023438
1629424293.4898398,301,152.1475372314453
1629424401.7838793,302,172.89588928222656
1629424504.2309065,303,153.40017700195312
1629424606.7532814,304,154.4385986328125
1629424700.8620546,305,158.1271209716797
1629424803.1962938,306,152.6344451904297
1629424907.1418262,307,167.6090545654297
1629425012.1480985,308,161.86569213867188
1629425117.0813677,309,154.6519012451172
1629425220.310297,310,160.49954223632812
1629425324.8402665,311,159.53042602539062
1629425421.6808164,312,157.7374725341797
1629425518.0288277,313,158.07601928710938
1629425614.6609995,314,163.5072784423828
1629425710.4393427,315,162.554443359375
1629425807.4106913,316,167.09738159179688
1629425912.557112,317,167.1182403564453
1629426019.5152936,318,175.93551635742188
1629426121.0270534,319,160.27182006835938
1629426224.7747598,320,165.1868133544922
1629426327.9489605,321,161.9619903564453
1629426429.2068539,322,156.3453826904297
1629426532.6582315,323,163.65670776367188
1629426631.3141603,324,149.53302001953125
1629426728.356054,325,160.26449584960938
1629426833.0950532,326,166.947509765625
1629426937.1440008,327,167.01266479492188
1629427037.405912,328,170.45346069335938
1629427144.2803845,329,166.0897674560547
1629427245.1979642,330,155.4922332763672
1629427340.2643802,331,164.1872100830078
1629427439.5644255,332,166.1985626220703
1629427540.56599,333,165.8300018310547
1629427641.9639795,334,152.15602111816406
1629427742.8928804,335,153.59657287597656
1629427844.2481356,336,147.8108367919922
1629427950.095414,337,171.81521606445312
1629428049.8123357,338,147.09927368164062
1629428153.4500258,339,153.75250244140625
1629428254.7181938,340,157.33641052246094
1629428356.6511464,341,160.12399291992188
1629428457.0943286,342,151.94808959960938
1629428545.8870342,343,156.69619750976562
1629428643.8120573,344,150.26031494140625
1629428744.7044117,345,148.14686584472656
1629428843.9013739,346,160.45230102539062
1629428944.3551383,347,165.78018188476562
1629429046.844342,348,160.64044189453125
1629429147.4757442,349,160.5768585205078
1629429248.3470237,350,158.345458984375
1629429349.2448893,351,151.24024963378906
1629429450.9831674,352,149.3680877685547
1629429550.8700798,353,140.74679565429688
1629429657.478539,354,168.26443481445312
1629429759.5853493,355,165.4464874267578
1629429861.2549396,356,149.8701934814453
1629429959.688369,357,149.58856201171875
1629430060.5041625,358,150.52772521972656
1629430163.387126,359,146.43418884277344
1629430263.6582,360,163.72677612304688
1629430367.7817566,361,167.7524871826172
1629430470.0980473,362,159.43875122070312
1629430574.691869,363,169.55877685546875
1629430677.4951227,364,163.1139678955078
1629430783.1152983,365,172.9117431640625
1629430885.0478828,366,163.72958374023438
1629430988.3236427,367,166.98089599609375
1629431093.551608,368,156.5857391357422
1629431194.4828968,369,154.59707641601562
1629431297.6014059,370,159.70758056640625
1629431397.1439025,371,151.21389770507812
1629431500.1589987,372,155.58250427246094
1629431599.2101285,373,150.50271606445312
1629431693.2774272,374,146.58424377441406
1629431791.0244327,375,153.76095581054688
1629431887.2940476,376,172.27894592285156
1629431983.781444,377,166.42172241210938
1629432084.2100577,378,159.58287048339844
1629432183.6747594,379,168.6872100830078
1629432283.827965,380,157.4257049560547
1629432385.9175842,381,165.52845764160156
1629432488.1018388,382,163.17935180664062
1629432590.37885,383,162.12062072753906
1629432688.0572665,384,155.4132080078125
1629432787.0091634,385,155.7737579345703
1629432880.4550571,386,150.91970825195312
1629432964.068618,387,151.83363342285156
1629433049.246437,388,156.7615966796875
1629433144.9563806,389,160.8887939453125
1629433246.6336942,390,161.35256958007812
1629433349.098867,391,162.51556396484375
1629433447.8077903,392,151.4338836669922
1629433550.0335193,393,150.6223907470703
1629433651.8666425,394,154.73928833007812
1629433753.2202365,395,163.98538208007812
1629433857.7399106,396,156.8208465576172
1629433959.5628405,397,161.42715454101562
1629434059.6423507,398,151.42947387695312
1629434165.3759122,399,165.65785217285156
1629434265.2521744,400,150.3947296142578
1629434359.018005,401,157.99365234375
1629434463.2700949,402,161.17710876464844
1629434566.0516572,403,161.73199462890625
1629434667.4163897,404,154.4014434814453
1629434768.2139301,405,153.37522888183594
1629434872.182907,406,155.72398376464844
1629434969.6051023,407,150.41026306152344
1629435077.094721,408,167.7509002685547
1629435182.285612,409,170.65127563476562
1629435285.8245444,410,151.24032592773438
1629435390.1690423,411,175.50181579589844
1629435490.238797,412,165.63926696777344
1629435592.8905544,413,153.5702667236328
1629435691.9156258,414,153.02822875976562
1629435794.6193132,415,160.41046142578125
1629435896.4626465,416,147.7332763671875
1629435999.2828703,417,162.6829071044922
1629436096.731436,418,152.30245971679688
1629436199.9932017,419,166.0447540283203
1629436302.5697448,420,151.27862548828125
1629436405.4098601,421,157.56764221191406
1629436508.529372,422,151.89927673339844
1629436609.080508,423,142.5983428955078
1629436710.2274787,424,157.67898559570312
1629436811.418912,425,153.65908813476562
1629436905.1380363,426,151.81793212890625
1629437006.2979407,427,164.41929626464844
1629437105.13038,428,154.15138244628906
1629437207.1051948,429,158.6567840576172
1629437292.4654815,430,164.98611450195312
1629437392.80038,431,160.70477294921875
1629437493.1693535,432,147.25112915039062
1629437592.3732696,433,162.77285766601562
